# Auto-generated offline OUI vendor mapping
# Generated by: tools/Import-OuiDataset.ps1
# Format: OUI,VENDOR
# OUI is 6 hex digits (first 3 bytes of a MAC)
# Source file: .\manuf

BCBC46,SKSWelding   SKS Welding Systems GmbH
BCBCCA,Ltd.
BCBD84,zte          zte corporation
BCBD9E,ItelMobile   Itel Mobile Limited
BCBEFB,LTD
BCC00F,LTD
BCC168,DinBoxSverig DinBox Sverige AB
BCC23A,ThomsonVideo Thomson Video Networks
BCC2D9,Private      Private
BCC31B,KygoLifeA    Kygo Life A
BCC342,Ltd.
BCC427,Ltd
BCC493,Inc
BCC61A,SpectraEmbed Spectra Embedded Systems
BCC6DB,Nokia        Nokia Corporation
BCC746,LTD
BCC7DA,EardaTechnol Earda Technologies co Ltd
BCC810,CiscoSPVTG   Cisco SPVTG
BCCAB5,Commscope    Commscope
BCCD45,Voismart     Voismart
BCCD7F,Ltd.
BCCD99,Intel        Intel Corporate
BCCE25,Ltd
BCCF4F,ZyxelCommuni Zyxel Communications Corporation
BCCFCC,HTC          HTC Corporation
BCD074,Inc.
BCD0EB,Ltd
BCD11F,Ltd
BCD165,CiscoSPVTG   Cisco SPVTG
BCD177,Ltd.
BCD1D3,TINNOMobileT Shenzhen TINNO Mobile Technology Corp.
BCD206,Ltd
BCD22C,Intel        Intel Corporate
BCD295,Inc
BCD5B6,d2dtechnolog d2d technologies
BCD5ED,SagemcomBroa Sagemcom Broadband SAS
BCD713,OwlLabs      Owl Labs
BCD767,BAE          BAE Systems
BCD7A5,HewlettPacka Hewlett Packard Enterprise
BCD7CE,Ltd.
BCD7D4,Inc
BCD940,.Ltd.
BCD9FB,Ltd.
BCDB09,CiscoMeraki  Cisco Meraki
BCDDC2,Espressif    Espressif Inc.
BCDF58,Inc.
BCDFE1,ClairvoyantT Clairvoyant Technology Inc.
BCE001,Ltd.
BCE09D,Eoslink      Eoslink
BCE143,Inc.
BCE265,Ltd
BCE59F,LTD
BCE63F,Ltd
BCE67C,CambiumNetwo Cambium Networks Limited
BCE712,Inc
BCE767,Ltd
BCE796,WirelessCCTV Wireless CCTV Ltd
BCE8FA,Ltd
BCE92F,HP           HP Inc.
BCE9E2,BrocadeCommu Brocade Communications Systems LLC
BCEA2B,CityCom      CityCom GmbH
BCEA9C,ItelMobile   Itel Mobile Limited
BCEAFA,HewlettPacka Hewlett Packard
BCEB5F,Ltd.
BCEC23,Ltd
BCEC5D,Inc.
BCECA0,Ltd.
BCEE7B,ASUSTekCOMPU ASUSTek COMPUTER INC.
BCF105,Intel        Intel Corporate
BCF171,Intel        Intel Corporate
BCF1F2,Inc
BCF212,TelinkMicro  Telink Micro LLC
BCF292,Inc.
BCF2AF,devolo       devolo AG
BCF2E5,PowerfulDevi Powerful Devices
BCF310,ExtremeNetwo Extreme Networks Headquarters
BCF45F,zte          zte corporation
BCF499,RockwellAuto Rockwell Automation
BCF4D4,CloudNetwork Cloud Network Technology Singapore Pte. Ltd.
BCF5AC,LGElectronic LG Electronics (Mobile Communications)
BCF61C,GeomodelingW Geomodeling Wuxi Technology Co. Ltd.
BCF685,DLinkInterna D-Link International
BCF730,Ltd
BCF811,Ltd
BCF87E,Arcadyan     Arcadyan Corporation
BCF88B,zte          zte corporation
BCF9F2,Teko         Teko
BCFAB8,GuangzhouShi Guangzhou Shiyuan Electronic Technology Company Limited
BCFAEB,Inc
BCFCE7,ASUSTekCOMPU ASUSTek COMPUTER INC.
BCFD0C,PhatenTech   Shenzhen Phaten Tech. LTD
BCFE8C,LLC
BCFED9,Inc.
BCFF21,Ltd
BCFF4D,Espressif    Espressif Inc.
BCFF54,zte          zte corporation
BCFFAC,Topcon       Topcon Corporation
BCFFEB,a Lenovo Company
C0028D,Ltd
C00380,JuniperNetwo Juniper Networks
C005C2,Commscope    Commscope
C0060C,Ltd
C006C3,TPLink       TP-Link Systems Inc
C0074A,Brita        Brita GmbH
C00925,FNLINKTECHNO FN-LINK TECHNOLOGY Ltd.
C00D7E,Inc.
C010B1,HMDGlobal    HMD Global Oy
C01173,Ltd
C011A6,FortTelecom  Fort-Telecom ltd.
C01242,AlphaSecurit Alpha Security Products
C0132B,SichuanChang Sichuan Changhong Electric Ltd.
C0143D,Ltd.
C014B8,Nokia        Nokia
C014FE,Inc
C0151B,SonyInteract Sony Interactive Entertainment Inc.
C01692,Ltd.
C01693,XiaomiCommun Xiaomi Communications Co Ltd
C0174D,Ltd
C01754,Inc.
C01803,HP           HP Inc.
C01850,QuantaComput Quanta Computer Inc.
C01885,Ltd.
C0188C,AltusSistema Altus Sistemas de Automação S.A.
C01944,JuniperNetwo Juniper Networks
C01ADA,Inc.
C01B23,LTD
C01C30,Ltd
C01C6A,Inc.
C01E9B,PixaviAS     Pixavi AS
C0210D,Ltd.
C02242,Chauvet      Chauvet
C02250,Koss         Koss Corporation
C022F1,Masimo       Masimo Corporation
C0238D,Ltd
C02506,AVM          AVM GmbH
C0252F,Ltd.
C0255C,Inc
C02567,NexxtSolutio Nexxt Solutions
C025A2,Ltd.
C025A5,Dell         Dell Inc.
C025E9,Ltd.
C027B9,Ltd.
C0280B,Ltd.
C0288D,Inc
C02973,AudysseyLabo Audyssey Laboratories Inc.
C029F3,XySystem     XySystem
C02B31,Ltd.
C02B56,CandidOptron Candid Optronix Private Limited
C02BFC,iNESappliedi iNES. applied informatics GmbH
C02C17,Inc
C02C5C,Inc.
C02C7A,Ltd.
C02CED,SiliconLabor Silicon Laboratories
C02D2E,Ltd.
C02DEE,Cuff         Cuff
C02E1D,NokiaSolutio Nokia Solutions and Networks GmbH & Co. KG
C02E25,Ltd
C02E26,Inc.
C02E5F,ZyxelCommuni Zyxel Communications Corporation
C02EDF,AltoBeam     AltoBeam Inc.
C02FCD,Ltd
C02FF1,VoltaNetwork Volta Networks
C0335E,Microsoft    Microsoft
C03379,Ltd
C033DA,LTD
C034B4,Gigastone    Gigastone Corporation
C03532,LiteonTechno Liteon Technology Corporation
C03580,A&RTech      A&R Tech
C035BD,VelocytechAp Velocytech Aps
C035C5,Prosoft      Prosoft Systems LTD
C03653,eero         eero inc.
C03656,LTD
C03896,Ltd.
C038F9,NokiaDanmark Nokia Danmark A/S
C03937,Inc. Of Zhuhai
C0395A,Ltd.
C03B8F,MinicomDigit Minicom Digital Signage
C03C04,SagemcomBroa Sagemcom Broadband SAS
C03C59,Intel        Intel Corporate
C03D03,Ltd
C03D46,Ltd
C03DD9,MitraStarTec MitraStar Technology Corp.
C03E0F,SkyUk        Sky Uk Limited
C03E50,Ltd
C03EBA,Dell         Dell Inc.
C03F0E,Netgear      Netgear
C03F2A,Inc.
C03FBB,Ltd.
C03FD5,Ltd.
C03FDD,Ltd
C04004,Medicaroid   Medicaroid Corporation
C0408D,.Ltd
C04121,NokiaSolutio Nokia Solutions and Networks GmbH & Co. KG
C041F6,LgElectronic Lg Electronics Inc
C042D0,JuniperNetwo Juniper Networks
C04301,Epec         Epec Oy
C04327,Ltd.
C04442,Inc.
C044E3,LTD
C0470E,Dell         Dell Inc.
C04754,Ltd.
C0482F,LTD
C04884,SigmaBilisim Sigma Bilisim Sist. Tekn. Elk. Enj. ve San. D??. Tic. Ltd. ?ti.
C048E6,Ltd
C048FB,JingHanDaEle Shenzhen JingHanDa Electronics Co.Ltd
C0493D,MaitriseTech Maitrise Technologique
C04943,zte          zte corporation
C049BD,EMMicroelect EM Microelectronic
C049EF,Espressif    Espressif Inc.
C04A00,Ltd.
C04A09,. Ltd
C04A0E,TexasInstrum Texas Instruments
C04B13,Ltd
C04DF7,Serelec      Serelec
C04E30,Espressif    Espressif Inc.
C04E8A,Ltd
C05064,Ltd
C0515C,zte          zte corporation
C0517E,Ltd.
C051F3,CigShanghai  Cig Shanghai Co Ltd
C05234,Ltd
C05336,NationalRail Beijing National Railway Research & Design Institute of Signal & Communication Group Co..Ltd.
C0544D,Ltd.
C0555C,ImpulseLabs  Impulse Labs
C05627,BelkinIntern Belkin International Inc.
C056E3,Ltd.
C05724,Ltd.
C057BC,Avaya        Avaya Inc
C058A7,Ltd.
C05B44,Ltd
C05BBD,Ltd
C05D39,Ltd.
C05D89,Espressif    Espressif Inc.
C05E6F,VStonkausfir V. Stonkaus firma "Kodinis Raktas"
C05E79,Ltd
C05F87,LTD.
C06118,Ltd.
C0613D,Inc.
C0619A,Ltd
C0626B,Inc
C062F2,LTD
C06369,BinxinTechno Binxin Technology(Zhejiang) Ltd.
C06380,TexasInstrum Texas Instruments
C06394,Inc.
C064C6,Nokia        Nokia Corporation
C064E4,Inc
C06599,Ltd
C067AF,Inc
C068CC,Ltd
C06911,AristaNetwor Arista Networks
C06B55,a Lenovo Company
C06C0C,Inc.
C06C0F,DobbsStanfor Dobbs Stanford
C06C6D,Inc.
C06D1A,Ltd.
C06DED,Ltd.
C06E3D,TecnoTechnol Shenzhen Tecno Technology
C06F98,eero         eero inc.
C07009,Ltd
C071AA,Ltd.
C07415,IntelPro     IntelPro Inc.
C0742B,Limited
C074AD,Inc.
C07831,Ltd.
C07878,Ltd.
C07982,Ltd
C07AD6,Ltd
C07BBC,Inc
C07C90,Ltd
C07CD1,Pegatron     Pegatron Corporation
C07E40,Ltd
C08135,LTD
C08170,EffigisGeoSo Effigis GeoSolutions
C0830A,2Wire        2Wire Inc
C08359,LLC
C083C9,Ltd.
C0847A,Inc.
C0847D,Inc.
C08488,Finis        Finis Inc
C084E0,Ltd
C084FF,Ltd.
C0854C,RagentekTech Ragentek Technology Group
C086B3,Ltd.
C08706,LTD
C087EB,Ltd
C08840,Ltd.
C0885B,Ltd.
C0886D,Securosys    Securosys SA
C08997,Ltd
C089AB,Commscope    Commscope
C08A60,AltoBeam     AltoBeam Inc.
C08ACD,GuangzhouShi Guangzhou Shiyuan Electronic Technology Company Limited
C08ADE,RuckusWirele Ruckus Wireless
C08B05,Ltd
C08B2A,Inc
C08B6F,SISistemasIn S I Sistemas Inteligentes Eletrônicos Ltda
C08C60,Inc
C08C71,a Lenovo Company
C08D51,AmazonTechno Amazon Technologies Inc.
C08F20,Ltd
C09120,LTD
C09132,PatriotMemor Patriot Memory
C09134,ProCurveNetw ProCurve Networking by HP
C091B9,AmazonTechno Amazon Technologies Inc.
C09296,zte          zte corporation
C09435,Commscope    Commscope
C094AD,zte          zte corporation
C0956D,Inc.
C09573,AIxLink      AIxLink
C095CF,AmazonTechno Amazon Technologies Inc.
C095DA,NXPIndiaPriv NXP India Private Limited
C096A4,LTD
C09727,SamsungElect Samsung Electro-Mechanics(Thailand)
C09879,Acer         Acer Inc.
C098DA,ChinaMobileI China Mobile IOT Company Limited
C098E5,UniversityMi University of Michigan
C09A71,XiamenMeituM Xiamen Meitu Mobile Technology Co.Ltd
C09AD0,Inc.
C09B63,Ltd
C09B9E,SiliconLabor Silicon Laboratories
C09BF4,AUMOVIOCompo AUMOVIO Components Malaysia Sdn.Bhd.
C09C04,Ltd.
C09C92,Coby         Coby
C09D26,TopiconHKLmd Topicon HK Lmd.
C09F05,Ltd
C09F42,Inc.
C09F51,SernetTechno Sernet (Suzhou) Technologies Corporation
C09FE1,zte          zte corporation
C0A00D,Commscope    Commscope
C0A0BB,DLinkInterna D-Link International
C0A0C7,FairfieldInd Fairfield Industries
C0A0DE,MultiTouch   Multi Touch Oy
C0A0E2,EdenInnovati Eden Innovations
C0A1A2,MarqMetrix   MarqMetrix
C0A26D,AbbottPointC Abbott Point of Care
C0A364,3DMassachuse 3D Systems Massachusetts
C0A36E,SkyUk        Sky Uk Limited
C0A39E,Inc.
C0A3C7,TelinkMicro  Telink Micro LLC
C0A476,LTD
C0A4B9,Ltd.
C0A53E,Inc.
C0A5DD,Ltd.
C0A5E8,Intel        Intel Corporate
C0A600,Inc.
C0A66D,Ltd.
C0A810,Intel        Intel Corporate
C0A8F0,AdamsonEngin Adamson Systems Engineering
C0A938,Ltd
C0AA68,OSASITechnos OSASI Technos Inc.
C0AB2B,Ltd.
C0AC54,SagemcomBroa Sagemcom Broadband SAS
C0AD97,TecnoMobile  Tecno Mobile Limited
C0AEFD,Ltd
C0AFF2,Dyson        Dyson Limited
C0B101,zte          zte corporation
C0B22F,Inc.
C0B339,Comigo       Comigo Ltd.
C0B357,YoshikiElect Yoshiki Electronics Industry Ltd.
C0B3C8,LLCNTCRotek  LLC "NTC Rotek"
C0B47D,Ltd.
C0B550,Broadcom     Broadcom Limited
C0B5CD,Ltd.
C0B5D7,Ltd.
C0B658,Inc.
C0B6F9,Intel        Intel Corporate
C0B713,XiaoyuerTech Beijing Xiaoyuer Technology Co. Ltd.
C0B883,Intel        Intel Corporate
C0B8B1,BitBox       BitBox Ltd
C0B8E6,LTD
C0BA1F,Private      Private
C0BAE6,ZenitelGB    Zenitel GB Ltd
C0BC9A,Ltd
C0BD42,ZPASmartEner ZPA Smart Energy a.s.
C0BDC8,Ltd
C0BDD1,SamsungElect Samsung Electro-Mechanics(Thailand)
C0BFA7,JuniperNetwo Juniper Networks
C0BFAC,Ltd.
C0BFBE,AzureWaveTec AzureWave Technology Inc.
C0BFC0,Ltd
C0C170,Ltd.
C0C1C0,LLC
C0C3B6,Automatic    Automatic Systems
C0C4F9,Qisda        Qisda Corporation
C0C520,RuckusWirele Ruckus Wireless
C0C522,Commscope    Commscope
C0C569,Ltd
C0C687,CiscoSPVTG   Cisco SPVTG
C0C70A,RuckusWirele Ruckus Wireless
C0C7DB,Inc.
C0C946,MitsuyaLabor Mitsuya Laboratories Inc.
C0C976,TINNOMobileT Shenzhen TINNO Mobile Technology Corp.
C0C989,EdgecoreAmer Edgecore Americas Networking Corporation
C0C9E3,Ltd.
C0CB38,Ltd.
C0CBF1,LTD
C0CC42,LTD
C0CCF8,Inc.
C0CDD6,Espressif    Espressif Inc.
C0CECD,Inc.
C0CF64,Ltd
C0CFA3,Inc.
C0D012,Inc.
C0D026,Ltd.
C0D044,SagemcomBroa Sagemcom Broadband SAS
C0D063,EMMicroelect EM Microelectronic
C0D0FF,ChinaMobileI China Mobile IOT Company Limited
C0D193,Ltd.
C0D2DD,Ltd
C0D2F3,LTD
C0D391,SamsaraNetwo Samsara Networks Inc
C0D3C0,Ltd
C0D46B,Ltd.
C0D5E2,Ltd
C0D60A,TexasInstrum Texas Instruments
C0D682,AristaNetwor Arista Networks
C0D6D5,Microsoft    Microsoft Corporation
C0D7AA,Arcadyan     Arcadyan Corporation
C0D834,xvtec        xvtec ltd
C0D941,Ltd.
C0D962,AskeyCompute Askey Computer Corp
C0D9F7,Ltd
C0DA5E,Ltd.
C0DA74,Ltd.
C0DC6A,LTD
C0DCAB,LGInnotek    LG Innotek
C0DCD7,Ltd.
C0DCDA,Ltd
C0DD8A,Inc.
C0DF77,ConradElectr Conrad Electronic SE
C0DFED,JuniperNetwo Juniper Networks
C0E018,Ltd
C0E01C,SL
C0E1BE,Ltd
C0E350,ChinaDragonT China Dragon Technology Limited
C0E3A0,RenesasElect Renesas Electronics (Penang) Sdn. Bhd.
C0E3FB,Ltd
C0E422,TexasInstrum Texas Instruments
C0E42D,Ltd.
C0E434,AzureWaveTec AzureWave Technology Inc.
C0E54E,ARIESEmbedde ARIES Embedded GmbH
C0E5DA,Ltd.
C0E7BF,Ltd.
C0E862,Inc.
C0E911,RealNetworks RealNetworks
C0EAC3,Zhongyuanyis Beijing Zhongyuanyishang Technology Co Ltd
C0EAE4,Sonicwall    Sonicwall
C0EDE5,Ltd
C0EE40,LLC
C0EEB5,EniceNetwork Enice Network.
C0EEFB,OnePlusTech  OnePlus Tech (Shenzhen) Ltd
C0F1C4,Pacidal      Pacidal Corporation Ltd.
C0F2FB,Inc.
C0F4E6,Ltd
C0F535,Inc.
C0F636,Ltd.
C0F6C2,Ltd
C0F6EC,Ltd
C0F79D,Powercode    Powercode
C0F827,RapidmaxTech Rapidmax Technology Corporation
C0F853,TuyaSmart    Tuya Smart Inc.
C0F87F,Inc
C0F8DA,Ltd.
C0F945,LTD.
C0F991,GMEStandardC GME Standard Communications P/L
C0F9B0,Ltd
C0F9D2,arkonatechno arkona technologies GmbH
C0FBC1,ItelMobile   Itel Mobile Limited
C0FBF9,NavitasDigit Navitas Digital Safety Ltd
C0FD84,zte          zte corporation
C0FFA8,Ltd
C0FFD4,Netgear      Netgear
C40006,LipiData     Lipi Data Systems Ltd.
C40049,Kamama       Kamama
C400AD,Ltd.
C400B5,Ltd.
C40142,MaxMediaTech MaxMedia Technology Limited
C4017C,RuckusWirele Ruckus Wireless
C401B1,SeekTech     SeekTech INC
C401CE,Ltd.
C402E1,KhwahishTech Khwahish Technologies Private Limited
C403A8,Intel        Intel Corporate
C40415,Netgear      Netgear
C4047B,Ltd
C404D8,AvivaLinks   Aviva Links Inc.
C40528,Ltd
C40683,Ltd
C4072F,Ltd
C40778,Ltd
C40826,Ltd
C4084A,Nokia        Nokia
C40880,Ltd.
C40898,Ltd.
C40938,Ltd
C409B7,JuniperNetwo Juniper Networks
C40ACB,Inc
C40B31,Inc.
C40BCB,XiaomiCommun Xiaomi Communications Co Ltd
C40D96,Ltd
C40E45,Inc.
C40F08,Intel        Intel Corporate
C40F09,Hermeselectr Hermes electronic GmbH
C40FA6,SernetTechno Sernet (Suzhou) Technologies Corporation
C4108A,RuckusWirele Ruckus Wireless
C411E0,Ltd
C41234,Inc.
C412EC,Ltd
C412F5,DLinkInterna D-Link International
C41375,CloudNetwork Cloud Network Technology Singapore Pte. Ltd.
C413E2,ExtremeNetwo Extreme Networks Headquarters
C41411,Inc.
C4143C,Inc
C414A2,CiscoMeraki  Cisco Meraki
C41688,Ltd.
C4168F,Inc.
C416C8,Ltd
C416FA,Prysm        Prysm Inc
C4170E,Ltd.
C417FE,Ltd.
C418E9,Ltd
C418FC,Inc
C4198B,DominionVoti Dominion Voting Systems Corporation
C419D1,Ltd.
C419EC,Qualisys     Qualisys AB
C41C07,Ltd
C41C9C,JiQiDao      JiQiDao
C41CFF,Inc
C41ECE,HMISources   HMI Sources Ltd.
C421B9,zte          zte corporation
C421C8,Kyocera      Kyocera Corporation
C4224E,TelinkMicro  Telink Micro LLC
C42360,Intel        Intel Corporate
C4237A,WhizNets     WhizNets Inc.
C423A2,PTEmsonicInd PT. Emsonic Indonesia
C4242E,GalvanicAppl Galvanic Applied Sciences Inc
C42456,PaloAltoNetw Palo Alto Networks
C42628,AiroWireless Airo Wireless
C42728,zte          zte corporation
C4278C,Ltd.
C42795,VantivaUSA   Vantiva USA LLC
C4282D,EmbeddedInte Embedded Intellect Pty Ltd
C4291D,KlemsanElekt Klemsan Elektrik Elektronik San.Ve Tic.As.
C42996,Signify      Signify B.V.
C42AD0,Inc.
C42B44,Ltd.
C42C03,Inc.
C42C4F,Ltd
C42C7B,VietnamPostA Vietnam Post And Telecommunication Industry Technology Join Stock Company
C42F90,Ltd.
C43018,MCSLogic     MCS Logic Inc.
C430CA,SDBiosensor  SD Biosensor
C432D1,FarlinkTechn Farlink Technology Limited
C43306,Ltd.
C43396,Ltd.
C4345B,Ltd
C4346B,HewlettPacka Hewlett Packard
C435D9,Inc.
C43655,Ltd.
C4366C,LGInnotek    LG Innotek
C436C0,Buffalo      Buffalo.Inc
C436DA,Rusteletech  Rusteletech Ltd.
C43772,VirtuozzoInt Virtuozzo International GmbH
C43875,Inc.
C438D3,Ltd
C4393A,SMCNetworks  SMC Networks Inc
C43960,Ltd.
C43A35,FnLinkTechno Fn-Link Technology Limited
C43A9F,Siconix      Siconix Inc.
C43ABE,Sony         Sony Corporation
C43C3C,Cybelec      Cybelec Sa
C43CB0,BilianElectr Shenzhen Bilian Electronic Co.，Ltd
C43CEA,Buffalo      Buffalo.Inc
C43D1A,Intel        Intel Corporate
C43DC7,Netgear      Netgear
C43EAB,Ltd.
C44044,RackTop      RackTop Systems Inc.
C440F6,Ltd
C4411E,BelkinIntern Belkin International Inc.
C44137,Ltd.
C44202,Ltd
C44268,Inc.
C4438F,LGElectronic LG Electronics (Mobile Communications)
C4447D,Ltd
C444A0,Inc
C44567,SAMBONPRECIS SAMBON PRECISON and ELECTRONICS
C445EC,LTD
C44606,Inc
C44619,Ltd.
C4473F,Ltd
C4474E,Intel        Intel Corporate
C44838,Inc.
C448FA,TaicangT&WEl Taicang T&W Electronics
C4491B,Inc.
C4493E,a Lenovo Company
C449BB,Ltd.
C44AD0,Fireflies    Fireflies Systems
C44B44,Omniprint    Omniprint Inc.
C44BD1,Ltd.
C44D84,Inc
C44E1F,BlueN        BlueN
C44EAC,Ltd.
C44F33,Espressif    Espressif Inc.
C44F5F,Ltd.
C44F96,AlpsAlpine   Alps Alpine
C44FD5,VantivaConne Vantiva - Connected Home
C45006,Ltd
C4509C,VantivaConne Vantiva - Connected Home
C4518D,Ltd
C4524F,Inc.
C45379,MicronviewLi Micronview Limited Liability Company
C45444,QuantaComput Quanta Computer Inc.
C455A6,CadacHolding Cadac Holdings Ltd
C455C2,BachSimpson  Bach-Simpson
C45600,GalleonEmbed Galleon Embedded Computing
C456FE,LavaInternat Lava International Ltd.
C4571F,JuneLife     June Life Inc
C45746,TexasInstrum Texas Instruments
C4576E,Ltd
C45781,WingtechGrou Wingtech Group (HongKong) Limited
C457CD,Ltd
C458C2,Ltd.
C45976,FugooCoorpor Fugoo Coorporation
C45A86,Ltd.
C45AB1,Dell         Dell Inc.
C45BAC,Inc.
C45BBE,Espressif    Espressif Inc.
C45BF7,ants         ants
C45D83,Ltd
C45DD8,HDMIForum    HDMI Forum
C45E5C,Ltd
C4600A,HuaqinTechno Huaqin Technology Co.LTD
C46026,SkyUk        Sky Uk Limited
C46044,EverexElectr Everex Electronics Limited
C4618B,Inc.
C461C7,Microsoft    Microsoft Corporation
C46237,sunweitindus sunweit industrial limited
C4626B,ZPTVigantice ZPT Vigantice
C462EA,Ltd
C46354,Inc.
C463C4,Ltd
C463FB,NeatframeAS  Neatframe AS
C46413,Inc
C464B7,LTD
C464E3,TexasInstrum Texas Instruments
C464F2,Infinixmobil Infinix mobility limited
C46516,HewlettPacka Hewlett Packard
C46699,Ltd.
C4678B,AlphabetCapi Alphabet Capital Sdn Bhd
C467A1,AccelightTec Accelight Technologies (Wuhan) Inc.
C467B5,Libratone    Libratone A/S
C467D1,Ltd
C468D0,VTechTelecom VTech Telecommunications Ltd.
C4693E,TurbulenceDe Turbulence Design Inc.
C469F0,Ltd
C46AB7,XiaomiCommun Xiaomi Communications Co Ltd
C46BB4,myIDkey      myIDkey
C46DD1,Ltd
C46DF1,DataGravity  DataGravity
C46E1F,Ltd.
C46E33,Ltd.
C46E7B,Ltd.
C4700B,Ltd
C470AB,LTD
C470BD,Inc.
C4710F,XiaomiCommun Xiaomi Communications Co Ltd
C47130,FonTechnolog Fon Technology S.L.
C47154,Ltd.
C471FE,Inc
C47295,Inc
C4731E,Ltd
C4741E,zte          zte corporation
C47469,Bt9          Bt9
C474F8,Inc.
C475AB,Intel        Intel Corporate
C475EA,Ltd
C47764,Ltd
C477AB,Ltd
C477AF,AdvancedDigi Advanced Digital Broadcast SA
C478A2,Ltd.
C47905,Ltd.
C47981,Ehya         Ehya LTD
C4799F,Ltd.
C47B2F,JoinHopeImag Beijing JoinHope Image Technology Ltd.
C47B80,LLC
C47BA3,NAVIS        NAVIS Inc.
C47BE3,Ltd
C47C8D,LaborStrauss Labor Strauss Sicherungsanlagenbau GmbH
C47D46,Fujitsu      Fujitsu Limited
C47D4F,Inc
C47D9F,Ltd
C47DA8,NXPSemicondu NXP Semiconductor (Tianjin) LTD.
C47DCC,ZebraTechnol Zebra Technologies Inc
C47DFE,ANSolutions  A.N. Solutions GmbH
C47EE0,Inc
C47F51,Inventek     Inventek Systems
C48025,Ltd.
C4808A,CloudDiagnos Cloud Diagnostics Canada ULC
C4823F,.Ltd.
C4824E,LTD.
C482E1,TuyaSmart    Tuya Smart Inc.
C4836F,Ciena        Ciena Corporation
C48372,Ltd
C48466,Inc.
C484C0,a Lenovo Company
C484FC,Inc.
C48508,Intel        Intel Corporate
C4864F,BitIntellige Beijing BitIntelligence Information Technology Co. Ltd.
C486E9,Ltd
C488E5,Ltd
C489ED,SolidOpticsE Solid Optics EU N.V.
C48A5A,Jfcontrol    Jfcontrol
C48B66,LTD
C48BA3,CiscoMeraki  Cisco Meraki
C48E8F,Ltd.
C48F07,Ltd.
C48FC1,DeeptrackSLU Deeptrack S.L.U.
C4910C,Inc.
C4913A,ltd.
C491CF,Luxul        Luxul
C4924C,Ltd.
C49300,8Devices     8Devices
C49313,100fionetwor 100fio networks technology llc
C49380,Speedyteltec Speedytel technology
C493BB,Ltd
C493D9,Ltd
C49500,AmazonTechno Amazon Technologies Inc.
C4954D,Ltd.
C4955F,AnhuiSaidaTe Anhui Saida Technology Limited Liability Company
C495A2,Ltd
C49805,Inc
C4985C,LTD
C49878,Ltd
C49880,Inc.
C49886,QorvoInterna Qorvo International Pte. Ltd.
C49894,HansSasserat Hans Sasserath GmbH & Co. KG
C49A02,LGElectronic LG Electronics (Mobile Communications)
C49A31,ZyxelCommuni Zyxel Communications Corporation
C49A89,Ltd
C49D08,Ltd.
C49DED,Microsoft    Microsoft Corporation
C49E41,G24Power     G24 Power Limited
C49F4C,Ltd
C49FF3,Inc.
C4A052,a Lenovo Company
C4A10E,Inc
C4A151,LTD
C4A1AE,Ltd.
C4A366,zte          zte corporation
C4A402,Ltd
C4A451,TecnoMobile  Tecno Mobile Limited
C4A559,SernetTechno Sernet (Suzhou) Technologies Corporation
C4A64E,Ltd.
C4A72B,Ltd
C4A816,eero         eero inc.
C4A81D,DLinkInterna D-Link International
C4A9B8,Ltd
C4AA99,Ltd
C4AAA1,spol.s r.o.
C4AAC4,Ltd.
C4AB4D,Inc
C4ABB2,Ltd.
C4AC59,Ltd.
C4ACAA,Inc.
C4AD21,MEDIAEDGE    MEDIAEDGE Corporation
C4AD34,Routerboardc Routerboard.com
C4ADF1,GOPEACE      GOPEACE Inc.
C4AE12,Ltd
C4B16B,AdvantechCze Advantech Czech
C4B1D9,Ltd
C4B239,Inc
C4B25B,LTD
C4B301,Inc.
C4B349,Inc.
C4B36A,Inc
C4B512,GeneralElect General Electric Digital Energy
C4B691,AngelRobotic Angel Robotics
C4B757,.Ltd
C4B8B4,Ltd
C4B9CD,Inc
C4BA99,IMEActiaInfo I+ME Actia Informatik und Mikro-Elektronik GmbH
C4BAA3,Ltd.
C4BB03,Ltd
C4BB4C,ZebraInforma Zebra Information Tech Co. Ltd
C4BBEA,PakedgeDevic Pakedge Device and Software Inc
C4BCD7,NewRyatek    New Ryatek
C4BD6A,SKF          SKF GmbH
C4BD8D,Ltd
C4BDE5,Intel        Intel Corporate
C4BE84,TexasInstrum Texas Instruments
C4BED4,Avaya        Avaya Inc
C4BF60,TecnoMobile  Tecno Mobile Limited
C4C063,Ltd
C4C0AE,Ltd.
C4C138,OWLinkTechno OWLink Technology Inc
C4C17D,Inc.
C4C19F,Monitoring, and Optimization (NOV IMO)
C4C36B,Inc.
C4C563,TecnoMobile  Tecno Mobile Limited
C4C603,Inc
C4C6E6,ltd
C4C755,Ltd
C4C919,EnergyImport Energy Imports Ltd
C4C9EC,GugaooHK     Gugaoo HK Limited
C4CA2B,AristaNetwor Arista Networks
C4CA67,LTD
C4CAD9,Limited
C4CB54,FibocomAuto  Fibocom Auto Inc.
C4CB6B,Inc.
C4CB76,Microsoft    Microsoft Corporation
C4CBBE,GreatTalentT Great Talent Technology Limited
C4CBE1,Dell         Dell Inc.
C4CC37,Inc.
C4CCF9,zte          zte corporation
C4CD45,LTD.
C4CD50,Ltd.
C4CD82,Ltd.
C4D0E3,Intel        Intel Corporate
C4D197,VentiaUtilit Ventia Utility Services
C4D36A,TexasInstrum Texas Instruments
C4D438,Ltd
C4D489,Ltd
C4D496,Ltd
C4D4D0,TecnoTechnol Shenzhen Tecno Technology
